Date,VIX_Close,Prior_25D_Avg,High_Vol_Threshold,Regime
1990-04-12,19.799999237060547,20.257999877929688,22.28379986572266,low_vol
1990-04-16,20.75,20.260399856567382,22.286439842224123,low_vol
1990-04-17,20.3799991607666,20.278399887084962,22.30623987579346,low_vol
1990-04-18,22.670000076293945,20.290799865722658,22.319879852294925,high_vol
1990-04-19,22.459999084472656,20.35559989929199,22.391159889221193,high_vol
1990-04-20,23.329999923706055,20.46799987792969,22.514799865722658,high_vol
1990-04-23,24.15999984741211,20.648799896240234,22.71367988586426,high_vol
1990-04-24,21.700000762939453,20.910399856567384,23.001439842224123,low_vol
1990-04-25,20.860000610351562,21.046799850463866,23.151479835510255,low_vol
1990-04-26,20.25,21.118799896240233,23.23067988586426,low_vol
1990-04-27,22.190000534057617,21.124799880981445,23.237279869079593,low_vol
1990-04-30,19.520000457763672,21.102799911499023,23.21307990264893,low_vol
1990-05-01,18.43000030517578,21.065199966430665,23.171719963073734,low_vol
1990-05-02,19.31999969482422,21.01879997253418,23.1206799697876,low_vol
1990-05-03,17.809999465942383,20.951199951171876,23.046319946289067,low_vol
1990-05-04,17.280000686645508,20.872799911499023,22.96007990264893,low_vol
1990-05-07,17.649999618530273,20.825599975585938,22.908159973144535,low_vol
1990-05-08,18.489999771118164,20.742399978637696,22.816639976501467,low_vol
1990-05-09,18.639999389648438,20.568399963378905,22.625239959716797,low_vol
1990-05-10,18.59000015258789,20.496399917602538,22.546039909362793,low_vol
1990-05-11,19.809999465942383,20.358799896240235,22.39467988586426,low_vol
1990-05-14,20.139999389648438,20.302799911499022,22.333079902648926,low_vol
1990-05-15,19.489999771118164,20.23799987792969,22.261799865722658,low_vol
1990-05-16,17.709999084472656,20.12559989929199,22.138159889221193,low_vol
1990-05-17,17.270000457763672,19.966399841308593,21.963039825439456,low_vol
1990-05-18,17.200000762939453,19.94799987792969,21.94279986572266,low_vol
1990-05-21,16.719999313354492,19.843999938964842,21.828399932861327,low_vol
1990-05-22,17.84000015258789,19.682799911499025,21.651079902648927,low_vol
1990-05-23,17.18000030517578,19.581199951171875,21.539319946289066,low_vol
1990-05-24,17.700000762939453,19.361599960327148,21.297759956359865,low_vol
1990-05-25,17.31999969482422,19.17120002746582,21.0883200302124,low_vol
1990-05-29,18.75,18.930800018310546,20.8238800201416,low_vol
1990-05-30,17.440000534057617,18.71440002441406,20.585840026855468,low_vol
1990-05-31,17.3700008392334,18.54400001525879,20.39840001678467,low_vol
1990-06-01,17.09000015258789,18.404400024414063,20.24484002685547,low_vol
1990-06-04,18.389999389648438,18.27800003051758,20.105800033569338,low_vol
1990-06-05,18.969999313354492,18.12599998474121,19.938599983215333,low_vol
1990-06-06,17.420000076293945,18.103999938964844,19.91439993286133,low_vol
1990-06-07,16.8799991607666,18.06359992980957,19.869959922790528,low_vol
1990-06-08,17.579999923706055,17.965999908447266,19.762599899291995,low_vol
1990-06-11,16.34000015258789,17.956799926757814,19.752479919433597,low_vol
1990-06-12,16.600000381469727,17.91919990539551,19.71111989593506,low_vol
1990-06-13,17.3799991607666,17.877199935913087,19.664919929504396,low_vol
1990-06-14,17.399999618530273,17.832799911499023,19.616079902648927,low_vol
1990-06-15,15.899999618530273,17.783199920654297,19.561519912719728,low_vol
1990-06-18,17.709999084472656,17.675599899291992,19.443159889221192,low_vol
1990-06-19,15.229999542236328,17.591599884033204,19.350759872436527,low_vol
1990-06-20,15.270000457763672,17.39519989013672,19.134719879150392,low_vol
1990-06-21,14.720000267028809,17.22639991760254,18.949039909362796,low_vol
1990-06-22,19.360000610351562,17.106799964904784,18.817479961395264,high_vol
1990-06-25,17.059999465942383,17.1903999710083,18.909439968109133,low_vol
1990-06-26,16.290000915527344,17.18479991912842,18.903279911041263,low_vol
1990-06-27,16.0,17.167599983215332,18.884359981536868,low_vol
1990-06-28,16.18000030517578,17.093999977111817,18.803399974823,low_vol
1990-06-29,15.5,17.053999977111815,18.759399974822998,low_vol
1990-07-02,16.260000228881836,16.965999946594238,18.662599941253664,low_vol
1990-07-03,16.110000610351562,16.923599967956545,18.6159599647522,low_vol
1990-07-05,17.25,16.817999992370606,18.499799991607667,low_vol
1990-07-06,16.40999984741211,16.8103999710083,18.491439968109134,low_vol
1990-07-09,16.65999984741211,16.77199993133545,18.449199924468996,low_vol
1990-07-10,16.920000076293945,16.754799919128416,18.43027991104126,low_vol
1990-07-11,16.68000030517578,16.695999946594238,18.365599941253663,low_vol
1990-07-12,17.059999465942383,16.60439998626709,18.2648399848938,low_vol
1990-07-13,17.09000015258789,16.589999961853028,18.248999958038333,low_vol
1990-07-16,16.75,16.598400001525878,18.258240001678466,low_vol
1990-07-17,16.65999984741211,16.565200004577637,18.2217200050354,low_vol
1990-07-18,18.899999618530273,16.577999992370607,18.23579999160767,high_vol
1990-07-19,18.559999465942383,16.669999961853026,18.33699995803833,high_vol
1990-07-20,15.630000114440918,16.71719997406006,18.388919971466066,low_vol
1990-07-23,23.68000030517578,16.646399993896484,18.311039993286133,high_vol
1990-07-24,21.790000915527344,16.957600021362303,18.653360023498536,high_vol
1990-07-25,20.190000534057617,17.12080009460449,18.83288010406494,high_vol
1990-07-26,20.260000228881836,17.319200134277345,19.05112014770508,high_vol
1990-07-27,21.1200008392334,17.51880012512207,19.27068013763428,high_vol
1990-07-30,21.15999984741211,17.774800148010254,19.552280162811282,high_vol
1990-07-31,21.110000610351562,17.846800117492677,19.631480129241947,high_vol
1990-08-01,21.639999389648438,18.008800163269044,19.80968017959595,high_vol
1990-08-02,20.43000030517578,18.222800102233887,20.045080112457278,high_vol
1990-08-03,28.739999771118164,18.400000114440918,20.24000012588501,high_vol
1990-08-06,35.90999984741211,18.90240009307861,20.792640102386475,high_vol
1990-08-07,32.75,19.718800086975097,21.690680095672608,high_vol
1990-08-08,28.270000457763672,20.378400077819823,22.416240085601807,high_vol
1990-08-09,24.389999389648438,20.86480007171631,22.951280078887944,high_vol
1990-08-10,25.75,21.150400047302245,23.26544005203247,high_vol
1990-08-13,25.739999771118164,21.52400005340576,23.67640005874634,high_vol
1990-08-14,24.18000030517578,21.887200050354004,24.075920055389407,high_vol
1990-08-15,23.309999465942383,22.177600059509277,24.395360065460206,low_vol
1990-08-16,27.15999984741211,22.442800025939942,24.687080028533938,high_vol
1990-08-17,27.530000686645508,22.84680004119873,25.131480045318604,high_vol
1990-08-20,26.459999084472656,23.264400062561034,25.59084006881714,high_vol
1990-08-21,28.899999618530273,23.652800025939943,26.018080028533937,high_vol
1990-08-22,30.549999237060547,24.142400016784666,26.556640018463135,high_vol
1990-08-23,36.470001220703125,24.60840000152588,27.06924000167847,high_vol
1990-08-24,33.93000030517578,25.324800071716307,27.85728007888794,high_vol
1990-08-27,29.6299991607666,26.056800079345702,28.662480087280276,high_vol
1990-08-28,29.1200008392334,26.294800033569334,28.92428003692627,high_vol
1990-08-29,27.3799991607666,26.588000030517577,29.246800033569336,low_vol
1990-08-30,29.889999389648438,26.87559997558594,29.563159973144536,high_vol
1990-08-31,29.899999618530273,27.2607999420166,29.986879936218262,low_vol
1990-09-04,29.579999923706055,27.611999893188475,30.373199882507325,low_vol
1990-09-05,28.520000457763672,27.948799896240235,30.74367988586426,low_vol
1990-09-06,30.190000534057617,28.245199890136718,31.06971987915039,low_vol
1990-09-07,28.729999542236328,28.587199935913088,31.4459199295044,low_vol
1990-09-10,29.34000015258789,28.91919990539551,31.81111989593506,low_vol
1990-09-11,28.3799991607666,28.943199920654298,31.83751991271973,low_vol
1990-09-12,28.1200008392334,28.641999893188476,31.506199882507328,low_vol
1990-09-13,29.329999923706055,28.456799926757814,31.302479919433598,low_vol
1990-09-14,30.559999465942383,28.499199905395507,31.34911989593506,low_vol
1990-09-17,29.549999237060547,28.745999908447267,31.620599899291996,low_vol
1990-09-18,28.81999969482422,28.89799987792969,31.78779986572266,low_vol
1990-09-19,27.8799991607666,29.02119987487793,31.923319862365727,low_vol
1990-09-20,28.65999984741211,29.16919982910156,32.086119812011724,low_vol
1990-09-21,30.040000915527344,29.38319984436035,32.32151982879639,low_vol
1990-09-24,30.559999465942383,29.49839988708496,32.44823987579346,low_vol
1990-09-25,28.809999465942383,29.619599838256836,32.581559822082525,low_vol
1990-09-26,28.190000534057617,29.713599853515625,32.68495983886719,low_vol
1990-09-27,28.670000076293945,29.68519989013672,32.653719879150394,low_vol
1990-09-28,29.110000610351562,29.609999923706056,32.570999916076666,low_vol
1990-10-01,28.059999465942383,29.315599899291993,32.247159889221194,low_vol
1990-10-02,27.280000686645508,29.080799865722657,31.988879852294925,low_vol
1990-10-03,27.899999618530273,28.98679992675781,31.885479919433596,low_vol
1990-10-04,27.510000228881836,28.937999877929688,31.831799865722658,low_vol
1990-10-05,27.850000381469727,28.943199920654298,31.83751991271973,low_vol
1990-10-08,28.040000915527344,28.861599960327148,31.747759956359864,low_vol
1990-10-09,30.709999084472656,28.78720001220703,31.665920013427737,low_vol
1990-10-10,31.190000534057617,28.832399978637696,31.715639976501468,low_vol
1990-10-11,33.97999954223633,28.939199981689452,31.8331199798584,high_vol
1990-10-12,31.940000534057617,29.090799942016602,31.999879936218264,low_vol
1990-10-15,31.639999389648438,29.219199981689453,32.1411199798584,low_vol
1990-10-16,31.450000762939453,29.311199951171876,32.242319946289065,low_vol
1990-10-17,31.3700008392334,29.43400001525879,32.37740001678467,low_vol
1990-10-18,29.600000381469727,29.564000015258788,32.52040001678467,low_vol
1990-10-19,27.860000610351562,29.574800033569336,32.532280036926274,low_vol
1990-10-22,27.270000457763672,29.466800079345703,32.41348008728028,low_vol
1990-10-23,27.56999969482422,29.37560012817383,32.313160140991215,low_vol
1990-10-24,28.280000686645508,29.32560012817383,32.258160140991215,low_vol
1990-10-25,29.040000915527344,29.341600189208986,32.27576020812989,low_vol
1990-10-26,30.75,29.356800231933594,32.292480255126954,low_vol
1990-10-29,31.540000915527344,29.3852001953125,32.32372021484375,low_vol
1990-10-30,30.520000457763672,29.4244002532959,32.366840278625496,low_vol
1990-10-31,30.040000915527344,29.49280029296875,32.442080322265625,low_vol
1990-11-01,30.25,29.56680030822754,32.523480339050295,low_vol
1990-11-02,30.030000686645508,29.63000030517578,32.59300033569336,low_vol
1990-11-05,29.850000381469727,29.66680030822754,32.633480339050294,low_vol
1990-11-06,29.110000610351562,29.738400344848632,32.7122403793335,low_vol
1990-11-07,30.8700008392334,29.811600341796876,32.79276037597656,low_vol
1990-11-08,30.790000915527344,29.930400390625,32.9234404296875,low_vol
1990-11-09,26.959999084472656,30.06160041809082,33.0677604598999,low_vol
1990-11-12,25.600000381469727,30.026000366210937,33.02860040283203,low_vol
1990-11-13,24.579999923706055,29.928400344848633,32.9212403793335,low_vol
1990-11-14,22.889999389648438,29.68320037841797,32.65152041625977,low_vol
1990-11-15,22.56999969482422,29.3512003326416,32.286320365905766,low_vol
1990-11-16,21.34000015258789,28.894800338745117,31.78428037261963,low_vol
1990-11-19,20.950000762939453,28.47080032348633,31.317880355834966,low_vol
1990-11-20,20.09000015258789,28.043200378417968,30.847520416259766,low_vol
1990-11-21,21.09000015258789,27.588800354003908,30.3476803894043,low_vol
1990-11-23,20.979999542236328,27.177600326538087,29.895360359191898,low_vol
1990-11-26,22.760000228881836,26.83280029296875,29.516080322265626,low_vol
1990-11-27,22.860000610351562,26.62880027770996,29.29168030548096,low_vol
1990-11-28,22.959999084472656,26.452400283813475,29.097640312194823,low_vol
1990-11-29,23.90999984741211,26.268000259399415,28.894800285339358,low_vol
1990-11-30,22.15999984741211,26.093200225830078,28.702520248413087,low_vol
1990-12-03,22.290000915527344,25.818000183105468,28.399800201416017,low_vol
1990-12-04,22.030000686645508,25.479600219726564,28.027560241699224,low_vol
1990-12-05,20.940000534057617,25.09920021057129,27.60912023162842,low_vol
1990-12-06,22.6200008392334,24.716000213623047,27.187600234985354,low_vol
1990-12-07,22.59000015258789,24.41920021057129,26.861120231628423,low_vol
1990-12-10,23.579999923706055,24.112800216674806,26.52408023834229,low_vol
1990-12-11,23.75,23.854800186157227,26.24028020477295,low_vol
1990-12-12,21.280000686645508,23.610800170898436,25.971880187988283,low_vol
1990-12-13,23.049999237060547,23.297600173950194,25.627360191345215,low_vol
1990-12-14,23.850000381469727,22.984800109863283,25.283280120849614,low_vol
1990-12-17,24.850000381469727,22.707200088500976,24.977920097351074,low_vol
1990-12-18,23.110000610351562,22.62280014038086,24.885080154418947,low_vol
1990-12-19,23.079999923706055,22.523200149536134,24.77552016448975,low_vol
1990-12-20,23.1299991607666,22.46320014953613,24.709520164489746,low_vol
1990-12-21,22.65999984741211,22.47280014038086,24.720080154418945,low_vol
1990-12-24,24.030000686645508,22.476400146484377,24.724040161132816,low_vol
1990-12-26,24.18000030517578,22.58400016784668,24.842400184631348,low_vol
1990-12-27,24.809999465942383,22.71320014953613,24.984520164489748,low_vol
1990-12-28,25.049999237060547,22.902000122070312,25.192200134277346,low_vol
1990-12-31,26.3799991607666,23.060400085449217,25.36644009399414,high_vol
1991-01-02,26.6200008392334,23.27640007019043,25.604040077209476,high_vol
1991-01-03,27.93000030517578,23.430800094604493,25.773880104064943,high_vol
1991-01-04,27.190000534057617,23.63360008239746,25.99696009063721,high_vol
1991-01-07,28.950000762939453,23.80280014038086,26.18308015441895,high_vol
1991-01-08,30.3799991607666,24.004400177001955,26.404840194702153,high_vol
1991-01-09,33.29999923706055,24.333200149536133,26.766520164489748,high_vol
1991-01-10,31.329999923706055,24.77360008239746,27.25096009063721,high_vol
1991-01-11,32.630001068115234,25.14560005187988,27.660160057067873,high_vol
1991-01-14,36.20000076293945,25.613200073242187,28.174520080566406,high_vol
1991-01-15,36.15999984741211,26.15640007019043,28.772040077209475,high_vol
1991-01-16,33.20000076293945,26.699200057983397,29.36912006378174,high_vol
1991-01-17,27.450000762939453,27.084000091552735,29.79240010070801,low_vol
1991-01-18,25.389999389648438,27.232000122070314,29.955200134277348,low_vol
1991-01-21,24.329999923706055,27.39640007019043,30.136040077209476,low_vol
1991-01-22,24.899999618530273,27.44760009765625,30.192360107421877,low_vol
1991-01-23,23.920000076293945,27.48960006713867,30.23856007385254,low_vol
1991-01-24,22.860000610351562,27.45240005493164,30.197640060424806,low_vol
1991-01-25,22.200000762939453,27.44240005493164,30.186640060424804,low_vol
1991-01-28,23.049999237060547,27.407200088500975,30.147920097351076,low_vol
1991-01-29,23.170000076293945,27.404000091552735,30.144400100708012,low_vol
1991-01-30,21.3700008392334,27.42440010070801,30.166840110778814,low_vol
1991-01-31,20.90999984741211,27.318000106811525,30.04980011749268,low_vol
1991-02-01,21.040000915527344,27.187200088500976,29.905920097351075,low_vol
1991-02-04,21.860000610351562,27.036400146484375,29.740040161132814,low_vol
1991-02-05,21.459999084472656,26.908800201416014,29.599680221557616,low_vol
1991-02-06,22.68000030517578,26.712000198364258,29.383200218200685,low_vol
1991-02-07,23.600000381469727,26.554400177001952,29.20984019470215,low_vol
1991-02-08,23.3799991607666,26.38120018005371,29.019320198059084,low_vol
1991-02-11,22.559999465942383,26.22880012512207,28.85168013763428,low_vol
1991-02-12,22.260000228881836,25.973200073242186,28.570520080566407,low_vol
1991-02-13,20.860000610351562,25.648400115966798,28.21324012756348,low_vol
1991-02-14,21.479999542236328,25.15080017089844,27.665880187988286,low_vol
1991-02-15,19.56999969482422,24.75680015563965,27.232480171203616,low_vol
1991-02-19,19.84000015258789,24.234400100708008,26.65784011077881,low_vol
1991-02-20,22.260000228881836,23.580000076293945,25.938000083923342,low_vol
1991-02-21,20.780000686645508,23.024000091552736,25.32640010070801,low_vol
1991-02-22,21.010000228881836,22.527200088500976,24.779920097351077,low_vol
1991-02-25,22.860000610351562,22.269600067138672,24.496560073852542,low_vol
1991-02-26,20.3799991607666,22.168400115966797,24.385240127563478,low_vol
1991-02-27,21.260000228881836,22.01040008544922,24.211440093994145,low_vol
1991-02-28,21.229999542236328,21.864800109863282,24.05128012084961,low_vol
1991-03-01,21.229999542236328,21.757200088500976,23.932920097351076,low_vol
1991-03-04,20.860000610351562,21.692000045776368,23.861200050354007,low_vol
1991-03-05,20.450000762939453,21.638400039672852,23.80224004364014,low_vol
1991-03-06,20.549999237060547,21.53440010070801,23.68784011077881,low_vol
1991-03-07,21.049999237060547,21.429600067138672,23.572560073852543,low_vol
1991-03-08,20.809999465942383,21.41680000305176,23.558480003356937,low_vol
1991-03-11,20.8799991607666,21.41279998779297,23.55407998657227,low_vol
1991-03-12,18.81999969482422,21.40639991760254,23.547039909362795,low_vol
1991-03-13,16.09000015258789,21.284799880981446,23.41327986907959,low_vol
1991-03-14,14.9399995803833,21.069999923706053,23.17699991607666,low_vol
1991-03-15,14.899999618530273,20.760399894714354,22.83643988418579,low_vol
1991-03-18,15.789999961853027,20.41239986419678,22.453639850616458,low_vol
1991-03-19,16.110000610351562,20.108799896240235,22.11967988586426,low_vol
1991-03-20,16.040000915527344,19.8507999420166,21.835879936218262,low_vol
1991-03-21,16.860000610351562,19.60199996948242,21.562199966430665,low_vol
1991-03-22,16.489999771118164,19.44199996948242,21.386199966430663,low_vol
1991-03-25,16.760000228881836,19.242399978637696,21.166639976501468,low_vol
1991-03-26,16.309999465942383,19.13,21.043,low_vol
1991-03-27,16.549999237060547,18.98879997253418,20.8876799697876,low_vol
1991-03-28,16.8799991607666,18.76039993286133,20.636439926147464,low_vol
1991-04-01,17.420000076293945,18.60439987182617,20.46483985900879,low_vol
1991-04-02,17.399999618530273,18.460799865722656,20.306879852294923,low_vol
1991-04-03,17.610000610351562,18.242399826049805,20.066639808654788,low_vol
1991-04-04,18.010000228881836,18.131599884033204,19.944759872436524,low_vol
1991-04-05,17.6299991607666,18.001599884033205,19.801759872436527,low_vol
1991-04-08,17.40999984741211,17.857599868774415,19.64335985565186,low_vol
1991-04-09,20.1200008392334,17.704799880981444,19.47527986907959,high_vol
1991-04-10,19.729999542236328,17.675199890136717,19.442719879150392,high_vol
1991-04-11,17.239999771118164,17.646399841308593,19.411039825439452,low_vol
1991-04-12,18.450000762939453,17.5139998626709,19.265399848937992,low_vol
1991-04-15,16.5,17.409999923706053,19.15099991607666,low_vol
1991-04-16,15.819999694824219,17.23759994506836,18.9613599395752,low_vol
1991-04-17,15.470000267028809,17.035199966430664,18.73871996307373,low_vol
1991-04-18,16.260000228881836,16.901199989318847,18.591319988250735,low_vol
1991-04-19,15.680000305175781,16.907999992370605,18.598799991607667,low_vol
1991-04-22,16.780000686645508,16.937600021362304,18.631360023498537,low_vol
1991-04-23,17.020000457763672,17.012800064086914,18.71408007049561,low_vol
1991-04-24,16.719999313354492,17.06200008392334,18.768200092315677,low_vol
1991-04-25,17.149999618530273,17.086400032043457,18.795040035247805,low_vol
1991-04-26,17.270000457763672,17.130799980163573,18.84387997817993,low_vol
1991-04-29,18.270000457763672,17.147199974060058,18.861919971466065,low_vol
1991-04-30,18.239999771118164,17.21840000152588,18.940240001678468,low_vol
1991-05-01,17.770000457763672,17.27759998321533,19.005359981536866,low_vol
1991-05-02,17.520000457763672,17.336000022888182,19.069600025177003,low_vol
1991-05-03,17.239999771118164,17.374800071716308,19.11228007888794,low_vol
1991-05-06,17.920000076293945,17.38920009613037,19.12812010574341,low_vol
1991-05-07,17.459999084472656,17.40920009613037,19.150120105743408,low_vol
1991-05-08,17.780000686645508,17.411600074768067,19.152760082244875,low_vol
1991-05-09,17.170000076293945,17.418400077819825,19.16024008560181,low_vol
1991-05-10,17.540000915527344,17.38480007171631,19.12328007888794,low_vol
1991-05-13,17.65999984741211,17.38120014190674,19.119320156097412,low_vol
1991-05-14,18.0,17.391200141906737,19.13032015609741,low_vol
1991-05-15,18.3799991607666,17.306400108337403,19.037040119171145,low_vol
1991-05-16,17.239999771118164,17.252400093078613,18.977640102386477,low_vol
1991-05-17,16.639999389648438,17.252400093078613,18.977640102386477,low_vol
1991-05-20,17.100000381469727,17.18000003814697,18.89800004196167,low_vol
1991-05-21,16.06999969482422,17.20400005340576,18.92440005874634,low_vol
1991-05-22,16.15999984741211,17.214000053405762,18.93540005874634,low_vol
1991-05-23,16.110000610351562,17.241600036621094,18.965760040283204,low_vol
1991-05-24,15.229999542236328,17.23560005187988,18.959160057067873,low_vol
1991-05-28,15.670000076293945,17.217600021362305,18.939360023498537,low_vol
1991-05-29,15.899999618530273,17.17319999694824,18.890519996643068,low_vol
1991-05-30,16.020000457763672,17.128399963378907,18.8412399597168,low_vol
1991-05-31,15.930000305175781,17.100400009155273,18.810440010070803,low_vol
1991-06-03,16.8700008392334,17.051600036621092,18.756760040283204,low_vol
1991-06-04,16.170000076293945,17.035600051879882,18.73916005706787,low_vol
1991-06-05,16.399999618530273,16.951600036621095,18.646760040283205,low_vol
1991-06-06,16.93000030517578,16.87800003051758,18.56580003356934,low_vol
1991-06-07,16.979999542236328,16.844400024414064,18.528840026855473,low_vol
1991-06-10,17.469999313354492,16.82279998779297,18.505079986572266,low_vol
1991-06-11,17.31999969482422,16.83199996948242,18.515199966430664,low_vol
1991-06-12,17.719999313354492,16.807999954223632,18.488799949645998,low_vol
1991-06-13,16.989999771118164,16.818399963378905,18.500239959716797,low_vol
1991-06-14,15.979999542236328,16.786799926757812,18.465479919433594,low_vol
1991-06-17,15.5,16.73919990539551,18.41311989593506,low_vol
1991-06-18,16.139999389648438,16.657599868774415,18.32335985565186,low_vol
1991-06-19,17.440000534057617,16.596799850463867,18.256479835510255,low_vol
1991-06-20,16.75,16.574399871826174,18.231839859008794,low_vol
1991-06-21,16.510000228881836,16.50919990539551,18.16011989593506,low_vol
1991-06-24,18.280000686645508,16.479999923706053,18.12799991607666,high_vol
1991-06-25,17.850000381469727,16.545599975585937,18.200159973144533,low_vol
1991-06-26,17.979999542236328,16.575599975585938,18.233159973144534,low_vol
1991-06-27,17.8700008392334,16.65199996948242,18.317199966430664,low_vol
1991-06-28,19.549999237060547,16.720400009155274,18.392440010070803,high_vol
1991-07-01,18.639999389648438,16.857999954223633,18.543799949645997,high_vol
1991-07-02,17.6299991607666,16.99439994812012,18.693839942932133,low_vol
1991-07-03,19.469999313354492,17.072799911499022,18.780079902648925,high_vol
1991-07-05,18.350000381469727,17.21559989929199,18.937159889221192,low_vol
1991-07-08,20.290000915527344,17.308799896240235,19.03967988586426,high_vol
1991-07-09,19.760000228881836,17.483199920654297,19.23151991271973,high_vol
1991-07-10,19.190000534057617,17.598799896240234,19.35867988586426,low_vol
1991-07-11,17.389999389648438,17.71959991455078,19.49155990600586,low_vol
1991-07-12,18.290000915527344,17.75919990539551,19.53511989593506,low_vol
1991-07-15,17.780000686645508,17.81359992980957,19.59495992279053,low_vol
1991-07-16,17.489999771118164,17.845599975585937,19.630159973144533,low_vol
1991-07-17,17.520000457763672,17.846399993896483,19.631039993286134,low_vol
1991-07-18,15.770000457763672,17.854400024414062,19.63984002685547,low_vol
1991-07-19,15.5,17.77640007019043,19.554040077209475,low_vol
1991-07-22,16.899999618530273,17.716800079345703,19.488480087280273,low_vol
1991-07-23,16.579999923706055,17.753600082397462,19.52896009063721,low_vol
1991-07-24,16.40999984741211,17.796800079345704,19.576480087280277,low_vol
1991-07-25,15.739999771118164,17.80760009765625,19.588360107421874,low_vol
1991-07-26,15.449999809265137,17.73960006713867,19.51356007385254,low_vol
1991-07-29,15.670000076293945,17.68760005950928,19.45636006546021,low_vol
1991-07-30,15.470000267028809,17.654000053405763,19.41940005874634,low_vol
